Label,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000272,0.084245,Harjit Sajjan,LIB,6,8,We have conducted a thorough analysis on our defence policy review and it will do just that.
0000648,0.796540,"Hon. Marc Garneau (Minister of Transport, Lib.)",LIB,5,5," Of course, we encourage the port authority to work with all the local communities, including the City of Richmond."
0000310,0.207980,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,7,0,"Even the most out-of-touch Hollywood celebrity would blush at this type of spending, and 17 hundred bucks to feed a family of five on a three hour flight."
0000026,0.377613,Jean-Yves Duclos,LIB,3,9,"This year is a special year, because we are introducing Canada's volunteer awards for past and present winners who have given and will be giving their valuable time to support our communities."
0000288,0.275543,"Ms. Rachel Blaney (North Island—Powell River, NDP)",NDP,7,4,Will the government leverage our combined buying power so that together we can negotiate lower drug prices?
0000236,0.730457,Chrystia Freeland,LIB,5,9,"I would like to recognize the work of the member for Selkirk—Interlake—Eastman on this bill, as well as my colleague the member for Etobicoke Centre and the great Irwin Cotler."
0000691,0.768240,"Hon. Dominic LeBlanc (Leader of the Government in the House of Commons, Lib.)",LIB,7,7,That is the ethical standard that this government has raised from the previous government that was before us.
0000107,0.573556,Julie Dabrusin,LIB,6,10,They chose our plan that helps people put a roof over their heads and healthy food on their tables.
0000692,0.313250,"Hon. Dominic LeBlanc (Leader of the Government in the House of Commons, Lib.)",LIB,5,8,We have indicated at all times that the Liberal Party raises money in accordance with the provisions of the Canada Elections Act.
0000851,0.606639,"Hon. Bernard Valcourt (Minister of Aboriginal Affairs and Northern Development, CPC)",CPC,5,9,The government will continue to fulfill its obligations as set out in the agreement.
0000409,0.648942,"Hon. Jane Philpott (Minister of Health, Lib.)",LIB,5,10,We will work with all provinces and territories to promote vaccination.
0000188,0.395801,Karine Trudel,NDP,7,5,"Mr. Speaker, despite the government's announcement, a lot of work remains to be done to save all the forestry jobs once and for all. "
0000488,0.102353,"Mr. Jacques Gourde (Lévis—Lotbinière, CPC)",CPC,8,1,How does the government not see that this is another conflict of interest?
0000191,0.382325,Justin Trudeau,LIB,7,4,"However, they put forward proposals that were unfunded and that were not able to be implemented."
0000116,0.381631,Matt DeCourcey,LIB,5,6,    That is why Canada shared a document concerning a chapter on indigenous people with the United States and Mexico. 
0000776,0.547420,"Mr. Bob Saroya (Markham—Unionville, CPC)",CPC,6,4,"Can the minister confirm if in fact in London, Ontario, one of the hotels in which these refugees are being housed is located next door to a gentlemen's club, which features exotic dancers?"
0000721,0.489065,"Hon. Jason Kenney (Calgary Midnapore, CPC)",CPC,6,2,All of that means fewer jobs and lower income.
0000604,0.481925,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,6,7,Our job is to ensure that the voices of the marginalized are included in this conversation.
0000478,0.846099,"Mr. Daniel Blaikie (Elmwood—Transcona, NDP)",NDP,8,2,Are Manitoba's Liberal MPs just going to sit there and watch as a short-sighted government on Broadway passes up funding of up to $100 million for Manitoba?
0000450,0.553703,"Hon. Pierre Poilievre (Carleton, CPC)",CPC,6,2,"The Liberals are forcing the hospital to move to Tunney's Pasture, which the expert panel ranked way down at number six because of hundreds of millions of dollars in demolition costs and longer travel times for ambulances."
0000050,0.645373,Navdeep Bains,LIB,4,9,This is about creating good-quality jobs for students for today and tomorrow.
0000898,0.757988,"Mr. Randall Garrison (Esquimalt—Juan de Fuca, NDP)",NDP,7,4,"Now Stephen Toope, former dean of law at McGill, former UBC president, and currently the director of the Munk School of Global Affairs, has called Bill C-51:...so badly drafted, so expansive in scope, and so open to abuse that one must wonder how a responsible political leadership could bring it forward."
0000228,0.391603,James Bezan,CPC,7,1,Is there at least one Liberal willing to stand up for the interests of Canadians rather than their rich Liberal insiders?
0000949,0.323206,"Ms. Joyce Murray (Vancouver Quadra, Lib.)",LIB,8,3,"In the meantime she has no income, she is about to lose her housing, and she is still not receiving the benefits she is entitled to."
0000945,0.742422,"Hon. Kerry-Lynne D. Findlay (Minister of National Revenue, CPC)",CPC,0,7," The CRA has taken concrete measures to strengthen privacy management, as recommended by the PC, by implementing a CRA directorate responsible for CRA policy and assessment procedures, a proactive training program to ensure CRA employees are fully informed of their duties to protect the privacy of Canadians and by revising security and privacy related processes."
0000150,0.387180,Melanie Joly,LIB,7,9,I work very hard to represent it well.
0000095,0.101596,John Brassard,CPC,5,5,"Well, she would not be investigating the minister if that were the case."
0000936,0.876837,"Ms. Linda Duncan (Edmonton—Strathcona, NDP)",NDP,7,4,"Will the minister, who has made this shameful, groundless insult to Alberta first nations, stand and apologize?"
0000011,0.077384,Pierre Poilievre,CPC,5,5,He then raised it back up to 10.5%
0000251,0.698697,Justin Trudeau,LIB,3,9,"That is why, in addition to our $180-billion infrastructure investment, we are looking at other ways to meet those needs and make things better for Canadians now and in the future."
0000869,0.761894,"Mr. Jeff Watson (Parliamentary Secretary to the Minister of Transport, CPC)",CPC,5,5,"Transport Canada, in the situation of the airbags, has received no complaints related to this issue from Canadians and is not aware of any incidents having taken place in Canada."
0000610,0.352044,"Mr. Dan Albas (Central Okanagan—Similkameen—Nicola, CPC)",CPC,5,6,“We sell beer in all 50 states in the United States with pretty open borders and hopefully we'll get to that point in Canada soon.”
0000543,0.850456,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,5,3," Mr. Speaker, after 10 years under the reign of a government with the worst record in economic growth since R. B. Bennett and the Great Depression, Canadians needed a government that was ready to invest in their communities and ready to put more money in the pockets of the middle class by asking more of the wealthy."
0000157,0.714297,Thomas Mulcair,NDP,6,3,The Canadian Human Rights Tribunal ordered the Prime Minister three times to put an end to the racial discrimination against first nations children.
0000747,0.164658,"Hon. Jane Philpott (Minister of Health, Lib.)",LIB,3,8,We will work together to reach new agreements as to what the health care system needs to meet the needs of Canadians.
0000015,0.258231,Sheri Benson,NDP,7,3,"Mr. Speaker, in Saskatchewan last weekend, the advance polls for the by-election in Battlefords—Lloydminster were taking place, yet there were no advance polls in any indigenous community. "
0000235,0.134245,Peter kent,CPC,7,5,"However, there are 12 other recommendations in the committee report aimed at fixing Canada's dysfunctional sanctions enforcement, to increase capacity, coordination, and commitment between departments and agencies."
0000184,0.097584,Ralph Goodale,LIB,5,9,We have listened carefully to Canadians and we have implemented their advice.
0000517,0.319098,"Mr. Romeo Saganash (Abitibi—Baie-James—Nunavik—Eeyou, NDP)",NDP,8,4,"Mr. Speaker, Inuit and their Innu supporters in Labrador are raising serious concerns about the impacts of flooding at Muskrat Falls. "
0000273,0.501638,Candice Bergen,CPC,8,5,"If our men and women in uniform try to steal valour and try to take credit for something that they did not do in the military, there is a consequence in terms of discipline, in terms of the trust that they will have lost with their colleagues."
0000913,0.532372,"Mr. Francis Scarpaleggia (Lac-Saint-Louis, Lib.)",LIB,9,1,"Why, in budget after budget, has the Conservative government done nothing to ensure food safety for Canadians? Why has it gotten to the point that we have an inspection crisis that will be difficult to resolve?"
0000241,0.136945,Amarjeet Sohi,LIB,3,8,"There will be different layers of accountability, and due diligence will be done every step of the way when we engage with the infrastructure bank or with the private sector."
0000189,0.603769,Pierre Paul-Hus,CPC,9,0,"For the past year, the opposition, experts, and the military have been telling the government to stop misleading Canadians with the unnecessary purchase of 18 Super Hornets. "
0000701,0.655307,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,9,0,"Will the Prime Minister admit that because of his mismanagement, Canadians will be stuck paying for his out-of-control spending?"
0000045,0.693719,Kristy Duncan,LIB,2,9,Mr. Speaker our government is committed to creating open spaces for Canadians to debate and express their views.
0000706,0.947349,"Ms. Marjolaine Boutin-Sweet (Hochelaga, NDP)",NDP,9,4,What measures will the government take to fix these problems once and for all? These problems should not be happening in a country like ours.
0000348,0.509719,"Hon. Judy Foote (Minister of Public Services and Procurement, Lib.)",LIB,3,7,"We are no more in favour of what is happening with the Phoenix payroll system than the employees who are impacted, but we are going to fix the problem."
0000946,0.168370,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,5,9,"We on this side of the House are working to reduce taxes, boost training for in-demand jobs and sign free trade agreements that create demand for our Canadian products."
0000507,0.334812,"Mrs. Sylvie Boucher (Beauport—Côte-de-Beaupré—Île d'Orléans—Charlevoix, CPC)",CPC,6,2,"By way of evidence, we learned that the Minister of Finance made himself available to people who are rich like him for a price. He charged $1,500 for an evening."
0000782,0.901796,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,7,7,"We were elected on a platform to invest in Canada to ensure a stronger future, create the growth that has been lacking for 10 years now, and create jobs for the middle class and all those who want to join it."
0000694,0.091692,"Mr. Charlie Angus (Timmins—James Bay, NDP)",NDP,10,4,"I want to thank the minister for her positive words on Attawapiskat, but as the community said to me this morning, it should not take a state of emergency to get mental health workers to fly into a region that has had 700-plus suicide attempts."
0000471,0.361635,"Hon. Denis Lebel (Lac-Saint-Jean, CPC)",CPC,5,1,"In October, Canada lost 23,000 full-time jobs because of the government's decisions."
0000787,0.965566,"Hon. Jane Philpott (Minister of Health, Lib.):  ",LIB,7,8,"Mr. Speaker, I have just met with my provincial and territorial colleagues and have reiterated to them that our government fully supports the principles of the Canada Health Act, which are meant to ensure that all Canadians have reasonable access to medically necessary care based upon need and not based upon the ability to pay."
0000230,0.746217,Joel Godin,CPC,5,8,Workers want the government to sign an agreement in order to bring stability and prosperity to their industry.
0000123,0.301306,Lisa Raitt,CPC,8,1,He made the choice to attack hard-working Canadian entrepreneurs while protecting his own personal wealth. 
0000600,0.442469,"L’hon. Mélanie Joly (ministre du Patrimoine canadien, Lib.)",LIB,5,7,"That is why I will work with my colleague, the Minister of Transport, on this issue, to ensure that the recommendations of the Commissioner of Official Languages will be examined."
0000211,0.393103,Andrew Scheer,CPC,6,6,"Mr. Speaker, parents work tirelessly to provide a safe and secure life for their children. "
0000798,0.990730,"Hon. Dominic LeBlanc (Leader of the Government in the House of Commons, Lib.)",LIB,5,10,He is serving Canadians in an exemplary way.
0000432,0.489294,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,7,3,The Cannabis Friendly Business Association paid the entrance fee and got their 10 minutes of face time with the parliamentary secretary to the Minister of Justice.
0000901,0.851343,"Mr. Andrew Saxton (Parliamentary Secretary to the Minister of Finance, CPC)",CPC,6,3,"The Liberals and the NDP want high taxes on middle-class families, high taxes on middle-class seniors, and high taxes on middle-class consumers."
0000850,0.708601,"Ms. Lysane Blanchette-Lamothe (Pierrefonds—Dollard, NDP)",NDP,7,3,"Mr. Speaker, the government suspended visa applications for people from Guinea, Liberia and Sierra Leone, countries affected by the Ebola virus, in a move that was harshly criticized from the outset. "
0000340,0.686565,"Hon. Hunter Tootoo (Nunavut, Ind.)",IND,5,5," Mr. Speaker, my question is for the Prime Minister."
0000969,0.107036,"Mr. François Lapointe (Montmagny—L'Islet—Kamouraska—Rivière-du-Loup, NDP)",NDP,7,1,Will he at least commit to using all the money voted by Parliament for that purpose this year?
0000833,0.534778,"Mr. Paul Calandra (Parliamentary Secretary to the Prime Minister and for Intergovernmental Affairs, CPC)",CPC,6,4,I hope they will reflect on this and pay the money back.
0000941,0.828352,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,5,4,"This group, the so-called Islamic State, represents a direct threat not just to the region."
0000553,0.133190,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",LIB,3,8,Our government is committed to ensuring that all federal services are provided in accordance with the Official Languages Act.
0000897,0.755226,"Mr. Kevin Lamoureux (Winnipeg North, Lib.)",LIB,6,3,"Tragically, about 25 police and firefighters die in the line of duty, on average, every year. "
0000021,0.425725,Tracey Ramsey,NDP,8,2,"Mr. Speaker, once again, zero transparency from the government on whether it has decided to launch formal negotiations with China, just like the Prime Minister's trip to Vietnam where Canadians were left to wonder if the TPP negotiations were on the agenda or not."
0000962,0.788753,"Mr. Marc Garneau (Westmount—Ville-Marie, Lib.)",LIB,7,4, What is the government doing to respond to the deterioration of job quality?
0000967,0.246567,"Hon. Jason Kenney (Minister of National Defence and Minister for Multiculturalism, CPC)",CPC,6,2,These dangerous narcotics would have otherwise landed on our streets and in our communities.
0000796,0.351106,"Hon. Navdeep Bains (Minister of Innovation, Science and Economic Development, Lib.)",LIB,3,8,"However, I would welcome and support a decision by U.S. Steel to disclose the terms of the settlement in the spirit of openness and transparency, like the example set by our Prime Minister."
0000128,0.648696,Diane Lebouthillier,LIB,6,3,The documents in question did not reflect our government's intentions.
0000296,0.837198,"Ms. Kim Rudd (Parliamentary Secretary to the Minister of Natural Resources, Lib.)",LIB,2,8,"Mr. Speaker, Canada's forestry sector is very important to our communities, and a stable and predictable market helps promote economic development and good jobs. "
0000089,0.381710,Bill Morneau,LIB,1,6,We believe that it is important that we have an officer of Parliament who helps all of us here in the House to ensure that we can expose our personal assets and do it in a way that allows us to take recommendations on how we can assure that we do not have conflicts of interest.
0000760,0.323928,"Mr. Luc Thériault (Montcalm, BQ)",BQ,7,3,The question is simple. When will the government stand up for Quebec's economy?
0000381,0.182981,"Hon. Jane Philpott (Minister of Health, Lib.)",LIB,3,9,"Mr. Speaker, the approach of this government to drug policy is evidence-based, compassionate, collaborative, and comprehensive."
0000724,0.035882,"Hon. Ed Fast (Abbotsford, CPC)",CPC,6,2,"Mr. Speaker, we know that Liberal deficits are skyrocketing, balanced budgets are out the window, and the Prime Ministercontinues to spend on foreign climate change projects that are costing Canadians billions of dollars."
0000891,0.995132,"Mr. Paul Calandra (Parliamentary Secretary to the Prime Minister and for Intergovernmental Affairs, CPC)",CPC,6,8, I would encourage him to do the right thing for taxpayers and pay the money back.
0000950,0.146233,"Mr. Scott Andrews (Avalon, Ind.)",IND,6,5,"Mr. Speaker, a woman from Newfoundland and Labrador recently had her sealskin purse confiscated by U.S. Customs and Border Protection because seals are on the endangered species list in the United States."
0000814,0.465294,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,5,8,We have more money that is going into the pockets of our senior citizens and families.
0000283,0.105543,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,5,9,"Mr. Speaker, we are proud to be following through on our commitment to strengthen the independence of the parliamentary budget officer; to make him or her a full officer of Parliament, accountable to the Speakers of the House and the Senate and not to the librarian of Parliament; to give him or her greater tools to access information to answer the questions parliamentarians may ask; and even, at the request of political parties, to evaluate political platforms to make sure Canadians know what they are getting when they vote for someone."
0000303,0.760585,"Hon. Bardish Chagger (Leader of the Government in the House of Commons and Minister of Small Business and Tourism, Lib.)",LIB,5,5,"Mr. Speaker, the discussion paper that I shared with members of Parliament as well as Canadians was to encourage us to have a conversation, a discussion. "
0000632,0.754361,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.):  ",LIB,5,8,"Mr. Speaker, listening to Canadians is at the heart of a healthy democracy."
0000312,0.989276,"Hon. Thomas Mulcair (Outremont, NDP)",NDP,6,3,Their plan also seems to include the privatization of Canadian airports. 
0000609,0.878758,"Mr. Serge Cormier (Parliamentary Secretary to the Minister of Fisheries, Oceans and the Canadian Coast Guard, Lib.)",LIB,5,5,"The commissioner recommended screening measures for the minister's office, and the minister will recuse himself from any discussion or decision involving Mr. Irving and his businesses."
0000668,0.195775,"Hon. Hunter Tootoo (Minister of Fisheries, Oceans and the Canadian Coast Guard, Lib.)",LIB,10,2,"I would like to inform the member and this House that actually yesterday I signed off on a whole bunch of those things, and we are addressing the backlog that is there."
0000918,0.319475,"Mr. Ryan Leef (Yukon, CPC)",CPC,6,8,Could the Minister of the Environment update the House on what our government is doing and how we are investing in the great people of Canada's north?
0000675,0.500153,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,7,2,"Mr. Speaker, the Minister of International Trade's story just does not add up."
0000179,0.914156,Bill Morneau,LIB,5,10,That is a really good situation. 
0000088,0.990940,Shannon Stubbs,CPC,9,0,"Instead of insulting MPs and insinuating that female elected representatives cannot do math, why does the finance minister not just come clean and answer the questions?"
0000140,0.132858,Joel Lightbound,LIB,5,9,We will always stand behind our entrepreneurs and the growth they create in this country.
0000570,0.287212,"Mr. Rhéal Fortin (Rivière-du-Nord, BQ)",BQ,7,3,Is that what Liberal Canada looks like?
0000265,0.105706,"M. Joël Godin (Portneuf—Jacques-Cartier, PCC)",CPC,7,1,How can he continue to oversee the Department of National Defence after losing the respect of every member of the armed forces?
0000511,0.946447,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",CPC,7,4,"Mr. Speaker, since you yourself were a candidate, I am sure you will remember that, about a year ago, the Liberal Party made the following promise on page 80 of its platform: “[we will] reduce the small business tax rate to 9 percent from 11 percent”."
0000141,0.225882,Melanie Joly,LIB,5,9,"That being said, we need to protect and promote our creative industries in this digital age."
0000920,0.266535,"Mrs. Maria Mourani (Ahuntsic, Ind.)",IND,5,5,"Mr. Speaker, in December 2014, the government ended the moratorium on deporting some 3,000 citizens of Haiti and Zimbabwe, requiring them to obtain status by June 1, 2015."
0000355,0.384898,"Mr. T.J. Harvey (Tobique—Mactaquac, Lib.)",LIB,3,8,"Mr. Speaker, as we celebrate Canada's Agriculture Day this week, there is no better time to reflect on the importance of youth in agriculture."
0001006,0.947686,"M. Emmanuel Dubourg (Bourassa, Lib.)",LIB,8,2,"Instead of governing, are the Conservatives already campaigning?"
0000635,0.776301,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,7,8,Allow me to be clear for hon. members: 2015 was the last federal election conducted under the first-past-the-post system.
0000643,0.257231,"Hon. Candice Bergen (Portage—Lisgar, CPC)",CPC,7,7,They also need to know that the Minister of Natural Resourcesunderstands the serious implications of these oil productions being shut down.
0000984,0.009132,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,7,2,"This is a normal practice, and I wish the opposition would stop playing political games with such an important issue."
0000731,0.631775,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,6,0,When is the Prime Minister going to understand that throwing borrowed money around does not create jobs?
0000323,0.074777,"Ms. Marilyn Gladu (Sarnia—Lambton, CPC)",CPC,5,5,His ministers are now taking their cue from him.
0000566,0.959960,"M. Mark Holland (secrétaire parlementaire de la ministre des Institutions démocratiques, Lib.)",LIB,6,9,"Je veux encourager le Parti conservateur à participer, avec les autres partis et avec le Parti libéral, aux consultations partout au Canada pour améliorer notre système."
0000729,0.989412,"Mr. Mark Holland (Parliamentary Secretary to the Minister of Democratic Institutions, Lib.)",LIB,6,8,"It means that every single Canadian from every corner of this nation is going to be given the opportunity to apply to be part of the Canadian Senate, and finally for that to be a merit-based non-partisan process that ensures that we have the highest calibre of candidates in place."
0000169,0.274086,Sean Casey,LIB,6,9,Those are tangible actions that support our artists without further taxing the middle class.
0000246,0.041686,Jane Phipott,LIB,6,9,We will make sure that we put the resources behind this and that we act with the urgency it deserves.
0000298,0.470840,"Mr. Bernard Généreux (Montmagny—L'Islet—Kamouraska—Rivière-du-Loup, CPC)",CPC,8,0,"Given the already unacceptable delays in the court system, will the Minister of Justice get out of her bubble in Ottawa and Vancouver and quickly review the selection process to fill the empty positions in our regions, or would she rather see dangerous criminals released because of her failure to act, as we saw yesterday in Quebec?"
0000083,0.001070,Nathan Cullen,NDP,9,0," When are they actually going to live up to those words, or are they just meaningless words written on paper?"
0000383,0.135071,"Mr. Alexandre Boulerice (Rosemont—La Petite-Patrie, NDP):",NDP,5,6,Even the people who did the Liberals' survey want political parties to work together.
0000226,0.849736,John Brassard,CPC,9,1,Will the minister do the right thing and finally admit how many times Madame Meilleur met with PMO staff and her staff before they gave their Liberal friend and donor this appointment?
0000541,0.472130,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CON,7,5,"Will he do the right thing, get shovels in the ground, and get these people to work?"
0000485,0.290112,"Mr. Charlie Angus (Timmins—James Bay, NDP)",NDP,8,4,"Mr. Speaker, with all due respect, reconciliation is not a hashtag. We are talking about a court order."
0000353,0.308488,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,6,0,"When will the Prime Minister admit that he broke the law, and finally answer Canadians' questions about his unethical behaviour?"
0000024,0.686410,Seamus O'Regan,LIB,7,7,"Mr. Speaker, as I have said many times in this House, as I did yesterday after the decision was rendered, we will be announcing our pension-for-life option before this House rises."
0000067,0.002604,Carla Qualtrough,LIB,5,2,"While the previous government spent $309 million on the systems, booked savings of $70 million a year, and let go of hundreds of employees in order to falsely balance its budget—"
0001002,0.930113,"Ms. Rosane Doré Lefebvre (Alfred-Pellan, NDP)",NDP,6,3,"Mr. Speaker, on the Conservative's new security bill, Canadians have more questions than answers about whether these new powers are necessary, or even what they do."
0000193,0.450025,Justin Trudeau,LIB,7,8,"Mr. Speaker, the appointments we make are based on merit and reflect the full diversity of this country."
0000325,0.012154,"Ms. Georgina Jolibois (Desnethé—Missinippi—Churchill River, NDP)",NDP,6,3,"Worse, northern families do not have access to proper information due to unreliable Internet and other crucial services."
0000656,0.120470,"Hon. Gerry Ritz (Battlefords—Lloydminster, CPC)",CPC,7,3,"If that is even remotely true, will the trade minister do her job and table those agreements?"
0000586,0.019375,"Mr. Serge Cormier (Parliamentary Secretary to the Minister of Fisheries, Oceans and the Canadian Coast Guard, Lib.)",LIB,5,5,We are waiting for the report in order to make a decision.
0000862,0.995657,"Hon. Thomas Mulcair (Leader of the Opposition, NDP)",NDP,6,4,When will the Prime Minister order the full Duffy audit released?
0000937,0.088863,"Hon. Wayne Easter (Malpeque, Lib.)",LIB,7,1,That is unacceptable and it is doing it in order to give a tax break to the rich.
0000220,0.716913,Chrystia Freeland,LIB,7,7,"We condemn, in absolute terms, the human rights abuses of Canadians and all people anywhere in the world."
0000893,0.294468,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,6,9,"She has now won the national skills competition, is graduating debt-free, and is on her way to starting her very own masonry company."
0000424,0.274406,"Ms. Marilyn Gladu (Sarnia—Lambton, CPC)",CPC,7,2,"Why is the Prime Minister willing to sell out Canada to the Chinese to raise money for the Liberals, and when will he put an end to these cash for access fundraisers?"
0000775,0.176727,"Hon. MaryAnn Mihychuk (Minister of Employment, Workforce Development and Labour, Lib.)",LIB,6,3,"In this case, we are looking at a bill that was put together that attacks the labour movement."
0000529,0.461287,"Hon. Ralph Goodale (Minister of Public Safety and Emergency Preparedness, Lib.)",LIB,6,9,This historic moment is testament to the courage and perseverance of the women who led this effort and the deep desire of all parties to move forward to ensure that all RCMP members have the safe and respectful work environment they deserve and that Canadians expect.
0000446,0.603211,"Hon. Michelle Rempel (Calgary Nose Hill, CPC)",CPC,8,1,Why can it not do the same thing for genocide victims?
0000956,0.273742,"L'hon. Steven Blaney (ministre de la Sécurité publique et de la Protection civile, PCC)",CPC,5,9,  I thank our police forces—
0000237,0.093813,Cathy McCloed,CPC,6,4,She neglected to mention the very many who count on energy as an opportunity for their future.
0000748,0.768297,"Hon. Candice Bergen (Portage—Lisgar, CPC)",CPC,6,3,Folks in New Brunswick and Quebec are offended that foreign oil is being given better treatment than Canadian oil.
0000948,0.041970,"Mr. Andrew Cash (Davenport, NDP)",NDP,6,4,The fact is that Conservatives have repeatedly and systematically made it more difficult for immigrants to become citizens. 
0000584,0.372812,"Mr. Sean Casey (Parliamentary Secretary to the Minister of Justice and Attorney General of Canada, Lib.)",LIB,5,8,"Mr. Speaker, we believe that we have struck the right balance in Bill C-14 between protecting the vulnerable and the conscience rights of health care professionals, and also providing access to medical assistance in dying and protecting personal autonomy."
0000783,0.114429,"Hon. Jim Carr (Minister of Natural Resources, Lib.)",LIB,3,7,"We are talking to Canadians now, and what comes after these consultations will be Canadians' confidence in delivering these resources to market in a sustainable way."
0000665,0.006217,"Hon. Bardish Chagger (Minister of Small Business and Tourism, Lib.)",LIB,5,8,We are engaging with small businesses and with Canadians.
0000072,0.080716,Guy Caron,NDP,9,1,"Instead of hiding behind the bogus excuse that it felt legal anyway, we can roll up our sleeves and do something about it."
0000757,0.207246,"Hon. Marc Garneau (Minister of Transport, Lib.):",LIB,4,7,"When he met with the Premier of Alberta, he undertook to fast-track $700 million worth of infrastructure."
0000456,0.592675,"Ms. Rachel Blaney (North Island—Powell River, NDP)",NDP,7,1,Why is it so determined to sell it off?
0000013,0.199233,Gerard Deltell,CPC,7,3,I hope that the measures will be introduced next week at the latest so we can debate them here in the House.
0000017,0.706534,Todd Doherty,CPC,5,5,"Mr. Speaker, since day one, we have been challenging the government to make securing a new softwood agreement its number one trade priority."
0000865,0.433699,"Mr. Dennis Bevington (Northwest Territories, NDP)",NDP,6,4,"Mr. Speaker, the Auditor General has shown that the nutrition north criteria are not fair or accessible."
0000915,0.147076,"Hon. Shelly Glover (Minister of Canadian Heritage and Official Languages, CPC)",CPC,9,5,"Mr. Speaker, let me be clear: the Canadian Science and Engineering Hall of Fame is simply housed at the museum."
0000709,0.547300,"Mr. Geng Tan (Don Valley North, Lib.)",LIB,6,9,"Mr. Speaker, with the CETA agreement, started by the previous government, stalled since September 2014, I was thrilled to learn that our government was able to get the talks back on track for signature and implementation next year."
0000280,0.677415,"Hon. Jim Carr (Minister of Natural Resources, Lib.)",LIB,6,2,"We are taking it seriously, across the country, to do whatever we possibly can to soften the blow of these punitive and unwelcome tariffs."
0000853,0.509531,"Hon. John McCallum (Markham—Unionville, Lib.)",LIB,6,4,"This government introduced voluntary savings plans, but Canadians still do not have enough money for their retirement."
0000587,0.006735,"Hon. John McKay (Parliamentary Secretary to the Minister of National Defence, Lib.)",LIB,10,0,"Therefore, the question is based upon gossip and rumour, and wherever else the hon. member gets his source of information."
0000040,0.341847,Kennedy Steward,LIB,5,3,"According to Statistics Canada, in 2012, during the worst year of Stephen Harper's war on science, the federal government employed 37,000 scientists and researchers."
0000428,0.281129,"Mr. Fin Donnelly (Port Moody—Coquitlam, NDP)",NDP,8,1,Open net salmon farms are literal death traps for marine mammals.
0000890,0.997111,"Mr. Massimo Pacetti (Saint-Léonard—Saint-Michel, Ind.)",IND,5,5,"Mr. Speaker, Canadians plan for their retirement based on what they are promised through their pension plans."
0000162,0.352429,Yvonne Jones,LIB,5,5,"Mr. Speaker, yesterday we had the opportunity to meet with the commissioners from the missing and murdered indigenous women inquiry in Canada and to hear first-hand from the commissioners about the work they are doing."
0000440,0.196606,"Hon. Navdeep Bains (Minister of Innovation, Science and Economic Development, Lib.)",LIB,4,9,"In London and other communities across the country, we are making significant investments and creating conditions for growth."
0000463,0.220929,"Mr. David Anderson (Cypress Hills—Grasslands, CPC)",CPC,5,1,This is the kind of ongoing failure of leadership that we have seen from the Prime Minister.
0000676,0.023950,"Hon. Chrystia Freeland (Minister of International Trade, Lib.)",LIB,5,5,"I met with Jim Haney, who is the senior VP and GM of City National Bank, recently acquired by RBC."
0000267,0.331664,"Hon. Pierre Poilievre (Carleton, CPC)",CPC,7,2,"We already knew about the Prime Minister's meetings with billionaires at Davos and at the Shangri-La Hotel, where he discussed the intimate details of this infrastructure bank. "
0000539,0.743337,"Mr. Sean Casey (Parliamentary Secretary to the Minister of Justice and Attorney General of Canada, Lib.)",LIB,5,8,It is a process that includes candidates from Atlantic Canada and respects regional representation. 
0000115,0.398635,Seamus O'Regan,LIB,5,5,"We have access to 4,000 mental health professionals and 11 operational stress injury clinics."
0000906,0.136845,"Ms. Irene Mathyssen (London—Fanshawe, NDP)",NDP,6,3," Mr. Speaker, Ontario farmers are worried because avian flu has been confirmed on a second farm in Oxford County, and the quarantine now stretches into the Waterloo Region."
0000139,0.243385,Ahmed Hussen,LIB,5,8,"Mr. Speaker, I would like to thank the hon. member for Etobicoke—Lakeshore for his question."
0000848,0.262552,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,7,2,"Mr. Speaker, again, we reject any claim that the RCMP did anything wrong by following the express will of Parliament, but it is interesting that the NDP continues to bring up this question, because the NDP, if ever given a chance, would bring that long gun registry back with everything else."
