Label,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000514,0.495293,"Mrs. Shannon Stubbs (Lakeland, CPC)",CPC,7,1,"The Liberals are imposing a harmful tax that will make food, diapers, formula, and everything even more expensive for everyone."
0000964,0.495387,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,5,4,We have limited the percentage of foreign workers in a given workplace.
0000470,0.495420,"Mr. Len Webber (Calgary Confederation, CPC)",CPC,6,3,Can the minister confirm that China is the main source of illegal fentanyl; and what has she done to stop it?
0000358,0.495700,"Hon. Judy Foote (Minister of Public Services and Procurement, Lib.)",LIB,6,4,"Mr. Speaker, while the government's payroll system ensures that 300,000 employees get paid every two weeks, there are public service employees who are experiencing pay difficulties in some categories, and that is totally unacceptable. "
0000160,0.497030,Hunter Tootoo,IND,4,5,"Mr. Speaker, my question is for the Prime Minister. "
0000540,0.497996,"Mr. Sean Casey (Parliamentary Secretary to the Minister of Justice and Attorney General of Canada, Lib.)",LIB,6,1,We know that the process used by the previous government was badly broken.
0001019,0.498706,"Mr. Chris Warkentin (Peace River, CPC)",CPC,7,0," Mr. Speaker, today we woke up to the horrendous news that Israel has once again been the target of terrorist attacks."
0000888,0.498967,"Mme Annick Papillon (Québec, NPD)",NDP,6,3,"Mr. Speaker, that was in the budget, but Quebec City is still waiting to see whether the 2017 Tall Ships Regatta will finally get the money they were promised. "
0000747,0.502610,"Hon. Jane Philpott (Minister of Health, Lib.)",LIB,6,7,We will work together to reach new agreements as to what the health care system needs to meet the needs of Canadians.
0000567,0.503410,"Hon. Rob Nicholson (Niagara Falls, CPC)",CPC,5,4,It is also the fair thing to do.
0000197,0.503534,Ralph Goodale,LIB,7,0,"Mr. Speaker, the previous government was deeply embroiled in an argument with the Information Commissioner because it was alleged by the Information Commissioner that, while an outstanding access to information complaint was being made, the previous government had taken steps to improperly remove and destroy that information. "
0000953,0.505121,"Mr. Mathieu Ravignat (Pontiac, NDP)",NDP,6,2,"Such things can be overlooked, which is what happened in Markham after the Prime Minister's former chief of staff got involved."
0000208,0.505481,Ruth Ellen Brosseau,NDP,7,3,When will the government take its responsibilities seriously and implement a payment protection system for fruit and vegetable producers?
0000181,0.508209,Justin Trudeau,LIB,6,10,"Mr. Speaker, let me begin by thanking the member for his service to his community, to the House, and to all Canadians for many years."
0000218,0.509806,Dominic Leblanc,LIB,6,10,We will continue to protect fish habitat and work with the volunteer groups in that province and all across the country that do such outstanding work.
0000512,0.510243,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",LIB,7,8,"Let us also be clear that the way we are going to grow our economy and position ourselves for the 21st century is by making these investments, by making sure that we have a price on pollution and we are investing in the things that we want, which is a clean and sustainable future that will grow our economy and ensure that future generations have a planet that is clean and healthy to—"
0000990,0.510363,"Mr. Claude Patry (Jonquière—Alma, BQ)",BQ,6,1,"Mr. Speaker, while the current Quebec government is hurting the regions by making ill-advised decisions to supposedly improve public finances, the fiscal imbalance between Ottawa and the provinces continues to grow."
0000641,0.511814,"Hon. Ralph Goodale (Minister of Public Safety and Emergency Preparedness, Lib.)",LIB,6,7,"As we move now into future phases of how we will assist Alberta and Fort McMurray in the recovery, we will examine all possibilities for how everyone can help to the maximum extent possible."
0000749,0.512510,"Mrs. Cheryl Gallant (Renfrew—Nipissing—Pembroke, CPC)",CPC,6,1, Yesterday we learned that the Liberals have already withdrawn the CF-18 air cover for our troops on the ground.
0000174,0.513603,Kevin Sorenson,CPC,7,0,Why is the Liberal finance minister treating these farms as nothing more than cash cows and jeopardizing the future of farmers in Canada?
0000241,0.513621,Amarjeet Sohi,LIB,6,8,"There will be different layers of accountability, and due diligence will be done every step of the way when we engage with the infrastructure bank or with the private sector."
0000975,0.513677,"Mr. Nathan Cullen (Skeena—Bulkley Valley, NDP)",NDP,7,0, How can Conservative priorities be so out of whack and offline with what Canadians actually need and deserve?
0000655,0.513827,"Hon. Bill Morneau (Minister of Finance, Lib.)",LIB,6,9,"We decided to invest in the future of Canadian families, to help improve their future."
0000581,0.514496,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",CPC,5,6,"As the prestigious and very distinguished Minister of Foreign Affairs put it so well, it is unavoidable."
0000458,0.515644,"Mr. Fin Donnelly (Port Moody—Coquitlam, NDP)",NDP,7,3,Will the government eliminate this problem by supporting my bill to transition this industry to safe closed containment and protect marine mammals?
0000570,0.516663,"Mr. Rhéal Fortin (Rivière-du-Nord, BQ)",BQ,6,4,Is that what Liberal Canada looks like?
0000917,0.517380,"Hon. Ed Holder (Minister of State (Science and Technology), CPC)",CPC,5,4,"Mr. Speaker, the pyrrhotite problem falls under provincial jurisdiction."
0001014,0.517419,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,5,7,"Mr. Speaker, obviously I do not know the facts of this particular case, but whenever we lose a serving military officer or a former military member, it is a terrible thing, and our condolences go out to that family."
0000019,0.517959,Kristy Duncan,LIB,6,10,"By increasing diversity, we bring different experiences, ideas, and perspectives to advance Canadian science, grow the economy, and improve the lives of Canadians."
0000785,0.518017,"Hon. Jim Carr (Minister of Natural Resources, Lib.)",LIB,6,8,"That is the way we develop public confidence, and that is exactly what we are doing."
0000617,0.519002,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",CPC,6,2,Why did the minister appoint someone with such a clear bias on shrimp allocation to his advisory panel?
0000698,0.520626,"Mrs. Shannon Stubbs (Lakeland, CPC)",CPC,6,2,"They cannot even get the Liberals to extend EI benefits now when they need it most, but they really just want jobs."
0000383,0.520844,"Mr. Alexandre Boulerice (Rosemont—La Petite-Patrie, NDP):",NDP,5,4,Even the people who did the Liberals' survey want political parties to work together.
0000939,0.520955,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,7,8,"We are giving the dollars back to the more than eight million real child care experts who are out there, and their names are Mom and Dad."
0000642,0.521443,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",CPC,7,3,"When the time came to meet the President of the United States, where was the Minister of Natural Resources?"
0000817,0.521779,"Hon. Joe Oliver (Minister of Finance, CPC)",CPC,6,4,"Mr. Speaker, abuse of taxpayers' dollars is unacceptable and will not be tolerated by our government."
0000982,0.522008,"Mme Sadia Groguhé (Saint-Lambert, NPD)",NDP,6,0,"Mr. Speaker, child pornography investigations are not the only thing suffering as a result of the Conservatives' surreptitious cuts."
0000828,0.522905,"Mr. Andrew Saxton (Parliamentary Secretary to the Minister of Finance, CPC)",CPC,6,9, Our government has delivered on its promise to Canadians to make life more affordable and continue to lower taxes.
0000667,0.524926,"Hon. Hunter Tootoo (Minister of Fisheries, Oceans and the Canadian Coast Guard, Lib.)",LIB,6,6,"I would like to thank the member for her question, and I could not agree with her more; it was an issue that was totally ignored by the previous government. "
0000662,0.525735,"Mr. Jonathan Wilkinson (Parliamentary Secretary to the Minister of Environment and Climate Change, Lib.)",LIB,6,9,"We are working actively with our provincial and territorial colleagues to develop a pan-Canadian process to reducing carbon emissions and to actually developing a robust, clean growth economy."
0000792,0.526096,"Hon. Bill Morneau (Minister of Finance, Lib.)",LIB,6,3,"Mr. Speaker, we find ourselves in a more challenging situation than we expected. "
0000818,0.528344,"Hon. John McCallum (Markham—Unionville, Lib.)",LIB,6,2, Yesterday's comments by the Attorney General on operational matters were beneath the dignity of his office.
0000690,0.531946,"Mr. Gabriel Ste-Marie (Joliette, BQ)",BQ,7,3,"It calls on the federal government to work with Quebec to implement the motion I will be moving this evening, which will put an end to the shameful use of tax havens in Barbados. "
0000743,0.533880,"Hon. Navdeep Bains (Minister of Innovation, Science and Economic Development, Lib.)",LIB,5,7,"I was there most recently making investments in the Canadian Space Agency, and Quartier de l'innovation in Montreal."
0000522,0.534044,"Mr. Pierre Paul-Hus (Charlesbourg—Haute-Saint-Charles, CPC)",CPC,6,4,"In light of these revelations, does the government still support China's bid?"
0000762,0.535608,"Ms. Brigitte Sansoucy (Saint-Hyacinthe—Bagot, NDP)",NDP,6,2,"Because the agency is understaffed, high risk parcels are leaving the country without even being examined."
0000850,0.539496,"Ms. Lysane Blanchette-Lamothe (Pierrefonds—Dollard, NDP)",NDP,6,1,"Mr. Speaker, the government suspended visa applications for people from Guinea, Liberia and Sierra Leone, countries affected by the Ebola virus, in a move that was harshly criticized from the outset. "
0000397,0.539883,"Hon. Jody Wilson-Raybould (Minister of Justice and Attorney General of Canada, Lib.)",LIB,7,7,"This is exactly what we are doing, working with the provinces and territories, working with stakeholders, and working with the steering committee, which is focused specifically on assisting us with bringing forward substantive solutions."
0000966,0.543564,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,6,6,"When we talk about activities that would warrant information sharing, I am just going to list a few: espionage, sabotage, covert foreign influence activities and terrorism."
0000711,0.544728,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,8,10,"The House, linguistic minorities, and all of Canada thank you for your passion and your service."
0000618,0.545426,"Ms. Sheri Benson (Saskatoon West, NDP)",NDP,7,4,"Will the government commit to introducing proactive pay equity legislation within the next six months, yes or no?"
0000959,0.545486,"Hon. Scott Brison (Kings—Hants, Lib.)",LIB,6,4,"Yet, Alberta's finance minister is set to deliver a budget on March 26."
0000678,0.545709,"Hon. John McCallum (Minister of Immigration, Refugees and Citizenship, Lib.)",LIB,7,3,This behaviour is not tolerated by this government and perpetrators will be held to account.
0000658,0.546073,"Hon. Chrystia Freeland (Minister of International Trade, Lib.)",LIB,7,4,Here is a news story: “The Conservative government has hired two former White House communications strategists as part of a 'sustained' effort to raise Canada's profile in”—
0000039,0.546520,Yvonne Jones,LIB,7,10,"We are making historic amendments to this bill today, and we are remedying all sex-based inequities that have existed going back to 1869."
0000598,0.547454,"Hon. Amarjeet Sohi (Minister of Infrastructure and Communities, Lib.)",LIB,6,6," The expenditures the member is referring to were to provide office space for the minister and the deputy minister and a space for all of our staff members, as well as to consolidate them on one floor."
0000450,0.548625,"Hon. Pierre Poilievre (Carleton, CPC)",CPC,7,1,"The Liberals are forcing the hospital to move to Tunney's Pasture, which the expert panel ranked way down at number six because of hundreds of millions of dollars in demolition costs and longer travel times for ambulances."
0000120,0.550154,Rodger Cuzner,LIB,6,7,Helping newcomers get their foreign credentials recognized faster will allow them to join the Canadian workforce faster.
0000283,0.551508,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,9,10,"Mr. Speaker, we are proud to be following through on our commitment to strengthen the independence of the parliamentary budget officer; to make him or her a full officer of Parliament, accountable to the Speakers of the House and the Senate and not to the librarian of Parliament; to give him or her greater tools to access information to answer the questions parliamentarians may ask; and even, at the request of political parties, to evaluate political platforms to make sure Canadians know what they are getting when they vote for someone."
0000116,0.553361,Matt DeCourcey,LIB,6,6,    That is why Canada shared a document concerning a chapter on indigenous people with the United States and Mexico. 
0000952,0.554780,"Mr. Randall Garrison (Esquimalt—Juan de Fuca, NDP)",NDP,7,1, Why are the Conservatives refusing to allow the Privacy Commissioner to appear before the committee so all Canadians can hear his concerns?
0000257,0.554839,Justin Trudeau,LIB,7,0,"For 10 long years, the federal government withdrew its support for national housing and national housing strategies."
0000185,0.555091,Ralph Goodale,LIB,7,8,We have taken his judgment to heart and in fact implemented in this legislation the kind of framework to ensure that the law and the Constitution are properly respected.
0000676,0.556042,"Hon. Chrystia Freeland (Minister of International Trade, Lib.)",LIB,5,5,"I met with Jim Haney, who is the senior VP and GM of City National Bank, recently acquired by RBC."
0000616,0.556948,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",CPC,7,1,"Madam Speaker, the advisory panel of the Minister of Fisheries, Oceans and the Canadian Coast Guard to study northern shrimp allocation is woefully unbalanced and biased."
0000389,0.556973,"Hon. Peter Kent (Thornhill, CPC)",CPC,7,2,"Mr. Speaker, it has become clear this week that Vladimir Putin is testing resolve of western democracies and the new American president. "
0000946,0.558549,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,7,7,"We on this side of the House are working to reduce taxes, boost training for in-demand jobs and sign free trade agreements that create demand for our Canadian products."
0000288,0.558882,"Ms. Rachel Blaney (North Island—Powell River, NDP)",NDP,7,3,Will the government leverage our combined buying power so that together we can negotiate lower drug prices?
0000989,0.559701,"Mr. John Williamson (New Brunswick Southwest, CPC)",CPC,6,4,Could the minister share with the House what we are doing to provide benefits for working Canadians?
0000795,0.560200,"Mr. Alistair MacGregor (Cowichan—Malahat—Langford, NDP)",NDP,7,3,When will the government implement its promise to lift seniors out of poverty?
0000752,0.561522,"Hon. K. Kellie Leitch (Simcoe—Grey, CPC)",CPC,7,2,"By including this funding as part of an anti-ISIS plan, is the Liberal government saying that the Israeli-Palestinian conflict is a root cause of the rise of ISIS?"
0000659,0.563940,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,7,2,Why is she using government officials to cover up her personal vanity?
0000524,0.565338,"Hon. John McCallum (Minister of Immigration, Refugees and Citizenship, Lib.)",LIB,6,6,"Citizenship is an extraordinary privilege, and those who seek to obtain it improperly will be gone after."
0000778,0.566473,"Hon. Diane Lebouthillier (Minister of National Revenue, Lib.)",LIB,5,10,I thank my colleague from Northwest Territories for the question.
0000841,0.568273,"Hon. K. Kellie Leitch (Minister of Labour and Minister of Status of Women, CPC)",CPC,6,9,"What this government has been focused on is making sure that we take action, whether it be on matrimonial property rights, safety plans, or other initiatives to protect women."
0000539,0.572928,"Mr. Sean Casey (Parliamentary Secretary to the Minister of Justice and Attorney General of Canada, Lib.)",LIB,6,8,It is a process that includes candidates from Atlantic Canada and respects regional representation. 
0000405,0.573998,"Hon. Ralph Goodale (Minister of Public Safety and Emergency Preparedness, Lib.)",LIB,6,8,"With respect to the issue of torture, as all members of the House know, it is contrary to the Criminal Code, it is contrary to the Canadians Charter of Rights and Freedoms, it is contrary to virtually every treaty this country has ever signed. We will be faithful to the values of Canadians."
0000779,0.576127,"Hon. Diane Lebouthillier (Minister of National Revenue, Lib.)",LIB,6,7, During the election we campaigned on increasing the deduction for northern residents. It is a priority.
0000934,0.576717,"Mr. Adam Vaughan (Trinity—Spadina, Lib.)",LIB,7,2,They also do not get something else from the current government: infrastructure money. 
0000499,0.576860,"Hon. Kent Hehr (Minister of Veterans Affairs and Associate Minister of National Defence, Lib.)",LIB,7,6,I encourage all the members who have issues regarding military service to come forward to our department.
0000244,0.577006,Blaine Calkins,CPC,7,3,Will the Prime Minister restore some integrity to this place and cancel this appointment?
0000264,0.577129,"Hon. Karina Gould (Minister of Democratic Institutions, Lib.)",LIB,6,7,I encourage all parties in this place to do what they can for openness and transparency.
0000134,0.577390,Sukh Dhaliwal,LIB,6,10," In my riding of Surrey—Newton, I am pleased that our government is supporting organizations, such as DIVERSEcity Community Resources Society, to help at-risk youth get the support they need to find and keep good jobs."
0000193,0.577464,Justin Trudeau,LIB,6,8,"Mr. Speaker, the appointments we make are based on merit and reflect the full diversity of this country."
0000619,0.578034,"Ms. Anju Dhillon (Parliamentary Secretary for Status of Women, Lib.)",LIB,6,2,"Madam Speaker, having a gender wage gap in Canada in 2016 is unacceptable."
0000885,0.579487,"Hon. Ed Fast (Minister of International Trade, CPC)",CPC,7,2,They have absolutely no credibility on trade.
0000217,0.581616,Kim Rudd,LIB,6,8,Our government is committed to a balanced approach that can do both.
0000211,0.581882,Andrew Scheer,CPC,6,7,"Mr. Speaker, parents work tirelessly to provide a safe and secure life for their children. "
0000997,0.583062,"Mr. Pierre Nantel (Longueuil—Pierre-Boucher, NDP)",NDP,8,0,"Now that their contempt is on public display, will the minister finally confess that she and her government take malicious pleasure in sucking the life out of the CBC?"
0000237,0.583747,Cathy McCloed,CPC,6,3,She neglected to mention the very many who count on energy as an opportunity for their future.
0000648,0.584188,"Hon. Marc Garneau (Minister of Transport, Lib.)",LIB,6,7," Of course, we encourage the port authority to work with all the local communities, including the City of Richmond."
0000078,0.584306,Bill Morneau,LIB,6,10,"We have now passed 500,000 new jobs in the country since we were elected."
0000069,0.585768,James Bezan,CPC,8,0,"While the Prime Minister defends his billionaire friends, he has already targeted Canadians suffering from diabetes, cut the danger pay of our troops fighting ISIS, and now has removed the allowances for ill and injured soldiers, all of this to pay for the Prime Minister's out of control spending."
0000149,0.586101,Xavier Barsalou-Duval,BQ,6,2,The Prime Minister always supports the winner when he wants to cloak himself in righteousness.
0000742,0.588916,"Hon. Lisa Raitt (Milton, CPC)",CPC,7,2,"Is the minister just making this up as he goes along, or is he actually going to execute on the letter from the Prime Minister?"
0000744,0.591328,"Hon. Navdeep Bains (Minister of Innovation, Science and Economic Development, Lib.)",LIB,6,6,"Mr. Speaker, this government has a plan, and we articulated that plan during the campaign."
0000350,0.591620,"Mr. James Bezan (Selkirk—Interlake—Eastman, CPC)",CPC,7,2,Why are the Liberals not standing shoulder to shoulder with Ukraine in its fight against Putin's proxies?
0000302,0.592455,"Hon. Bardish Chagger (Leader of the Government in the House of Commons and Minister of Small Business and Tourism, Lib.)",LIB,7,7,"Let there be no mistake: our Prime Minister will be more accountable, not less accountable."
0000192,0.593102,Thomas Mulcair,NDP,7,4," Mr. Speaker, I imagine the Prime Minister will have no trouble making public what the Americans did say in this case."
0000476,0.594429,"Mr. John Brassard (Barrie—Innisfil, CPC)",CPC,6,6,It was halted because the previous minister of veterans affairs and current member for Durham told the former prime minister that it was wrong and the court case against veterans needed to stop.
0000534,0.595014,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,9,"I can highlight the Premier of Quebec, who just pointed out that our approach on carbon pricing respects provincial jurisdictions."
0000014,0.595848,Marjolaine Boutin-Sweet,NDP,6,0," Mr. Speaker, yesterday we learned that after the Liberals forced their visions for housing and health care on the provinces, they are now planning to change the equalization calculations, without even consulting the provinces."
0000656,0.596124,"Hon. Gerry Ritz (Battlefords—Lloydminster, CPC)",CPC,7,3,"If that is even remotely true, will the trade minister do her job and table those agreements?"
0000333,0.596252,"Hon. Ralph Goodale (Minister of Public Safety and Emergency Preparedness, Lib.)",LIB,7,4,"How would that be good for the 400,000 people who cross that border every day?"
0000131,0.596839,Diane Lebouthillier,LIB,7,8,"We have invested the historic amount of $1 billion, which has allowed us to hire 100 additional staff and examine four jurisdictions per year."
0000932,0.596898,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,7,7," I would like to remind the member opposite that we have a strong system of gun control in Canada, and our government has toughened laws and penalties for those who commit crimes with guns."
0000318,0.596934,"Ms. Anju Dhillon (Dorval—Lachine—LaSalle, Lib.)",LIB,6,5,Can the Minister of International Development and La Francophonie inform the House of the details of this major announcement?
0000784,0.597270,"Hon. Jim Carr (Minister of Natural Resources, Lib.)",LIB,6,6,"However, after we get through with a consultation process that has substance, includes indigenous peoples, and understands environmental issues, we will have a better chance than that government had."
0001001,0.597985,"Hon. James Moore (Minister of Industry, CPC)",CPC,6,6,"For example, we are putting forward our national shipbuilding procurement policy, which the NDP has opposed."
0000984,0.599006,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,6,4,"This is a normal practice, and I wish the opposition would stop playing political games with such an important issue."
0000675,0.599106,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,6,3,"Mr. Speaker, the Minister of International Trade's story just does not add up."
0000915,0.600945,"Hon. Shelly Glover (Minister of Canadian Heritage and Official Languages, CPC)",CPC,6,4,"Mr. Speaker, let me be clear: the Canadian Science and Engineering Hall of Fame is simply housed at the museum."
0000097,0.603589,Diane Lebouthillier,LIB,6,8,Our government has granted a record number of people with mental illness access to the disability tax credit.
0000070,0.604088,Marc Garneau,LIB,6,4,"Mr. Speaker, I wish that my hon. colleague read the document I published last week. "
0000453,0.605257,"Hon. Chrystia Freeland (Minister of International Trade, Lib.)",LIB,5,5,"In opposition, I was our party's trade critic."
0000270,0.605422,"M. Alupa Clarke (Beauport—Limoilou, PCC)",CPC,7,3,When will this government take urgent action to fix the problem once and for all?
0000913,0.607044,"Mr. Francis Scarpaleggia (Lac-Saint-Louis, Lib.)",LIB,8,0,"Why, in budget after budget, has the Conservative government done nothing to ensure food safety for Canadians? Why has it gotten to the point that we have an inspection crisis that will be difficult to resolve?"
0000222,0.608013,Andrew Scheer,CPC,6,3,"First we learned about her donations to the Liberal Party and to the Prime Minister 's leadership campaign, and her private meeting with the Prime Minister's closest advisers."
0000867,0.608731,"Ms. Anne Minh-Thu Quach (Beauharnois—Salaberry, NDP)",NDP,6,4," Mr. Speaker, I would just like to remind everyone that Canada Post made nearly $200 million in profits last year alone."
0000322,0.610873,"Ms. Hélène Laverdière (Laurier—Sainte-Marie, NDP)",NDP,6,2,We all know that women do not have equal rights in Saudi Arabia. 
0000971,0.611263,"Mr. Robert Goguen (Parliamentary Secretary to the Minister of Justice, CPC)",CPC,7,7,"Canadians have diverse viewpoints on this, and our plan is to engage all Canadians in a consultation process that will take into consideration the diverse viewpoints of all Canadians in order to reach a conclusion that is acceptable to everyone."
0000491,0.612239,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,6,4,Canadians should not learn about this on Twitter.
0000625,0.612471,"Hon. Carolyn Bennett (Minister of Indigenous and Northern Affairs, Lib.)",LIB,6,8,We believe that the historic investments for indigenous communities in budget 2016 and the generous and fair Canada child tax benefit will lift many children out of poverty.
0000362,0.612723,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",CPC,6,2,I do not really understand how they can see that as a good thing. 
0000201,0.612951,Navdeep Bains,LIB,8,7,We never have and we never will compromise our national security.
0000900,0.613284,"Hon. Kevin Sorenson (Minister of State (Finance), CPC)",CPC,6,2,"Sadly, the Liberals and the NDP voted against all these measures."
0000187,0.613484,Mark Strahl,CPC,8,0,"Why, when the wolves of Wall Street will not deal with this questionable company, did the Prime Minister rush headlong into approving this deal?"
0000757,0.613638,"Hon. Marc Garneau (Minister of Transport, Lib.):",LIB,6,9,"When he met with the Premier of Alberta, he undertook to fast-track $700 million worth of infrastructure."
0000521,0.615178,"Mr. Romeo Saganash (Abitibi—Baie-James—Nunavik—Eeyou, NDP)",NDP,6,4,"Mr. Speaker, not only is the Prime Minister responsible for the youth file, but I believe I heard him promise a new nation-to-nation relationship with indigenous peoples."
0000246,0.615286,Jane Phipott,LIB,6,8,We will make sure that we put the resources behind this and that we act with the urgency it deserves.
0000094,0.616259,Joel Lightbound,LIB,7,10,"I think that is a wonderful gesture that demonstrates the minister's commitment to serving the public, which is the very reason he left the private sector two years ago. He has been serving the public extremely successfully by growing the economy, reducing inequality, and ensuring inclusive prosperity for all Canadians."
0000802,0.616928,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",CPC,6,2,Why is our government neglecting Canadian entrepreneurs?
0000344,0.619132,"L’hon. Bill Morneau (ministre des Finances, Lib.)",LIB,6,8,"We introduced the Canada child benefit, which will help nine out of 10 families by giving them more money."
0000607,0.620968,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",CPC,6,3,"Mr. Speaker, the Ethics Commissioner has ruled that the new Minister of Fisheries, Oceans and the Canadian Coast Guard cannot have any dealings with the Irving family."
0000557,0.622872,"Ms. Cheryl Hardcastle (Windsor—Tecumseh, NDP)",NDP,7,0,"Therefore, why do the Liberals still sanction the use of information obtained through torture?"
0000816,0.623151,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,5,8,which is why they support us.
0000256,0.624178,Justin Trudeau,LIB,7,7,"  Mr. Speaker, I am very happy to work with the Conflict of Interest and Ethics Commissioner to answer any questions she may have."
0000388,0.624644,"Hon. Kirsty Duncan (Minister of Science, Lib.)",LIB,5,4, This contract fell below that amount and the granting council made a decision.
0000012,0.624882,Pierre Poilievre,CPC,6,3,Now small businesses are expected to have faith in the government's idea of “reasonable”. 
0000970,0.625024,"Hon. Rob Nicholson (Minister of Foreign Affairs, CPC)",CPC,6,3,Canada encourages the governments of the Dominican Republic and Haiti to work together in good faith to resolve these issues as quickly as possible in a non-violent manner.
0000651,0.625070,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,8,We know that these are the types of investments that will boost economic growth and allow Canadians to get to work and get better jobs.
0000479,0.625093,"Mr. Jean-Claude Poissant (Parliamentary Secretary to the Minister of Agriculture and Agri-Food, Lib.)",LIB,6,8,The Government of Canada will continue working with its provincial and territorial partners and consulting with stakeholders on the key elements that will define the next framework.
0000647,0.625772,"Hon. Amarjeet Sohi (Minister of Infrastructure and Communities, Lib.)",LIB,6,6,"The buckets the member makes reference to were actually created by the previous government in multiple areas that we are actually trying to put together, so we can deliver results to Canadians in the way that Canadians expect us to do, to deliver the kind of infrastructure they need for public transit, for social housing, for green infrastructure, to build strong, sustainable communities."
0000394,0.625926,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,6,4,Can the Prime Minister please confirm it?
0000597,0.627700,"Hon. Amarjeet Sohi (Minister of Infrastructure and Communities, Lib.)",LIB,5,8,"The city of Toronto will receive $840 million in phase one, which can include active transportation, as we currently develop our second term, phase two, long-term plan."
0000114,0.627841,John Brassard,CPC,5,3,"The Minister of Finance is responsible for the Canada-Barbados tax treaty, and Morneau Shepell has a subsidiary on that tiny island."
0000002,0.628681,Justin Trudeau,LIB,6,4,I hope they will be getting better than that in the coming year.
0000084,0.630720,Lisa Raitt,CPC,6,3,Is there a senior government official over there who will actually say that there is no other minister in the same position he put himself in?
0000891,0.630980,"Mr. Paul Calandra (Parliamentary Secretary to the Prime Minister and for Intergovernmental Affairs, CPC)",CPC,6,3, I would encourage him to do the right thing for taxpayers and pay the money back.
0000163,0.631093,Joel Lightbound,LIB,5,7,Farm family members can continue working.
0000177,0.632536,Michel Picard,LIB,6,9,"In light of our strong economic growth and proof that our plan for the middle class is working, can the Minister of Finance tell us about the current economic situation?"
0000477,0.633981,"Mr. Daniel Blaikie (Elmwood—Transcona, NDP)",NDP,7,2,"The Conservative government in Manitoba does not get the importance of investing in post-secondary education for students, for construction workers, or for employers."
0000345,0.635026,"Hon. Pierre Poilievre (Carleton, CPC)",CPC,6,2,"Mr. Speaker, we know from Statistics Canada data that carbon taxes disproportionately harm those with the least, because they must spend roughly one-third more of their household income on the items that will be taxed."
0000565,0.635700,"Mr. Blake Richards (Banff—Airdrie, CPC)",CPC,8,0,"First the Liberals charged entry into their town halls, then the justice minister turned away over 30 people from her meeting, and now the Liberals are making shady deals with third parties to make sunny ways electoral ads, despite the claims we are hearing today."
0001004,0.635820,"Mr. Peter Braid (Parliamentary Secretary for Infrastructure and Communities, CPC)",CPC,6,7,Public transit is an eligible category under every component of the plan.
0000419,0.636061,"L’hon. Marc Garneau (ministre des Transports, Lib.)",LIB,5,6,I committed to work with him to see if we could speed up the process. 
0000010,0.636278,Michelle Rempell,CON,6,0,"Mr. Speaker, women who have undergone female genital mutilation suffer infections, difficult urination and childbirth, pain during intercourse, and more."
0000777,0.636482,"Hon. John McCallum (Minister of Immigration, Refugees and Citizenship, Lib.)",LIB,6,3,The tiny room I had in Lebanon was not safe....
0000608,0.636760,"Mr. Serge Cormier (Parliamentary Secretary to the Minister of Fisheries, Oceans and the Canadian Coast Guard, Lib.)",LIB,6,7,"That is what the minister pledged to do, and that is what he will do in the future."
0000571,0.638789,"Hon. Denis Lebel (Lac-Saint-Jean, CPC)",CPC,7,3,"We know that, but will an agreement finally be reached to help the economies of every province in the country?"
0000056,0.639742,Ralph Goodale,LIB,6,7,"Mr. Speaker, the objective of the Government of Canada is to surveil them and contain them to ensure that they do not harm more people, and indeed bring the full force of Canadian justice against them for fighting for a terrorist organization."
0000380,0.640378,"Hon. Jean-Yves Duclos (Minister of Families, Children and Social Development, Lib.)",LIB,6,9,Our government believes that all Canadians deserve access to housing that meets their needs and that they can afford. 
