Label,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000544,0.510969,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,5,6,That is why we are working with the provinces and our partners in industry to ensure that we reduce our greenhouse gas emissions.
0000287,0.511811,"Mr. Scott Reid (Lanark—Frontenac—Kingston, CPC)",CPC,5,4,"  Yesterday, the Minister of Finance tabled a 308 page budget implementation act, which makes amendments to more than 20 different statutes."
0000171,0.512357,Thomas Mulcair,NDP,6,4," Obviously Canada is moving toward legalizing marijuana, and the NDP supports that, but the Liberals have left enormous gaps, and the bulk of the work is being left to the provinces"
0000147,0.512798,Shannon Stubbs,CPC,6,3,"The Prime Minister claims to support Trans Mountain, but of course actions speak louder than words."
0000536,0.513299,"Hon. Michelle Rempel (Calgary Nose Hill, CPC)",CPC,7,2,"When will the member for Calgary Centre, and I would love to see him answer this question, start doing his job in cabinet and stop the Prime Minister, who is making a bad situation even worse?"
0000007,0.513519,Justin Trudeau,LIB,5,6,We have improved the benefits they receive.
0000276,0.513579,"Hon. Pierre Poilievre (Carleton, CPC): ",CPC,7,4,"Has the government calculated how much taxpayers could lose if a market correction causes home prices to go down, or higher interest rates cause mortgage defaults to go up?"
0000231,0.517362,Scott Brison,LIB,5,6,"Frankly, it is very important to continue to invest to stimulate economic growth and create jobs for the middle class across Canada."
0000722,0.518247,"Mr. Peter Julian (New Westminster—Burnaby, NDP)",CPC,6,3,"Conservative cuts of course made it even worse for those who have lost their jobs, and now fewer than four in 10 unemployed Canadians can access benefits."
0000207,0.520838,Joel Lightbound,LIB,8,2,"I hear the members scream, but my own cousin has been affected by Lyme disease. "
0000613,0.520918,"Ms. Leona Alleslev (Parliamentary Secretary to the Minister of Public Services and Procurement, Lib.)",LIB,5,6," Madam Speaker, the government is committed to open and transparent competitions that balance the socio-economic needs of the government and the country with those of the industry that we have in this country."
0000592,0.520959,"Hon. Mark Eyking (Sydney—Victoria, Lib.)",LIB,4,6,"Mr. Speaker, the men and women of the Canadian Coast Guard work hard to protect Canadians and the bodies of water from coast to coast to coast."
0000822,0.521491,"Mr. Colin Carrie (Parliamentary Secretary to the Minister of the Environment, CPC)",CPC,4,6,"Since 2006, as I said in French, we have taken action on more than 2,700 substances under the chemicals management plan, and we are on track to assess 4,300 substances by 2020."
0000313,0.522261,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,5,7,"The fact is that, on Wednesday, everyone will see a budget focused on the growth of the middle class and on the assistance that Canadians so sorely need after 10 years of Conservative government."
0000693,0.522403,"Hon. Dominic LeBlanc (Leader of the Government in the House of Commons, Lib.)",LIB,6,2,"As I have said on previous occasions, nobody on this side of the House has gone to prison for illegal fundraising, and that is something they are having trouble saying over there."
0000282,0.524868,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,3,We will not make inappropriate use of omnibus bills like the former government did.
0000406,0.525790,"Mme Brenda Shanahan (Châteauguay—Lacolle, Lib.)",LIB,4,5,"Mr. Speaker, as promised in January, the government appointed four temporary members to the National Energy Board in order to meet a commitment to consult communities and indigenous groups to get as much feedback as possible on the proposed energy east project."
0000049,0.525969,Navdeep Bains,LIB,4,5,"We support work-integrated learning, which is why we invested $221 million to create more workplace opportunities in science, technology, engineering, mathematics, and in business programs."
0000618,0.527463,"Ms. Sheri Benson (Saskatoon West, NDP)",NDP,6,4,"Will the government commit to introducing proactive pay equity legislation within the next six months, yes or no?"
0000866,0.529252,"Hon. Bernard Valcourt (Minister of Aboriginal Affairs and Northern Development, CPC)",CPC,6,4," Mr. Speaker, I cannot help but add that if they were able to impose this carbon tax, it would be even colder. "
0000435,0.529378,"Mr. John Barlow (Foothills, CPC)",CPC,6,5,Will he stand up for the Canadian economy and stand up for Canadian jobs and do everything he can to ensure these nation-building projects get built?
0000402,0.529614,"Mme Ruth Ellen Brosseau (Berthier—Maskinongé, NPD)",NDP,7,4,"Meanwhile, the Prime Minister just clearly confirmed that not only was government business discussed but that he is the one who deems whether it is appropriate or not."
0000477,0.530539,"Mr. Daniel Blaikie (Elmwood—Transcona, NDP)",NDP,6,4,"The Conservative government in Manitoba does not get the importance of investing in post-secondary education for students, for construction workers, or for employers."
0000329,0.532743,"Mme Anne Minh-Thu Quach (Salaberry—Suroît, NPD)",NDP,6,3," Out of 4,000 runaways at youth centres in Quebec, 76% are girls, and 30% of them have been sexually exploited or exposed to prostitution. "
0000927,0.533180,"Ms. Niki Ashton (Churchill, NDP)",NDP,6,4,"These are very strong words, words that must be acknowledged by the Prime Minister."
0000993,0.534013,"Mr. Justin Trudeau (Papineau, Lib.)",LIB,6,4,"Furthermore, Mr. Harper cut the budget by 23%—"
0000419,0.534825,"L’hon. Marc Garneau (ministre des Transports, Lib.)",LIB,5,6,I committed to work with him to see if we could speed up the process. 
0000509,0.536588,"Ms. Kate Young (Parliamentary Secretary to the Minister of Transport, Lib.)",LIB,4,5,We will take the necessary action on the findings to enhance marine safety in Canada.
0001004,0.537939,"Mr. Peter Braid (Parliamentary Secretary for Infrastructure and Communities, CPC)",CPC,3,5,Public transit is an eligible category under every component of the plan.
0000399,0.538292,"Hon. Patty Hajdu (Minister of Employment, Workforce Development and Labour, Lib.)",LIB,4,7,"That is why we are investing historic amounts into ensuring that young people have the diversity of skills to bring forward new ideas, new talent, and new creativity to the emerging workforces of Canada."
0001010,0.538599,"Hon. Hedy Fry (Vancouver Centre, Lib.)",LIB,5,4,"Public health officers, health authorities, and municipalities have raised concerns with the minister."
0000669,0.539563,"Mrs. Karen McCrimmon (Parliamentary Secretary to the Minister of Veterans Affairs, Associate Minister of National Defence, Lib.)",LIB,6,3,"Right now, because of the inaction of the previous government, the list of work that needs to be done in Veterans Affairs is huge."
0000807,0.539844,"Hon. Harjit S. Sajjan (Minister of National Defence, Lib.)",LIB,6,7,"Mr. Speaker, I first want to say that it is a privilege and an honour to be standing for the first time in this honourable House."
0000974,0.539969,"Hon. Steven Blaney (Minister of Public Safety and Emergency Preparedness, CPC)",CPC,5,7,"It is important to remember the measures that we have introduced, such as the legislation to combat terrorism, revoke passports and revoke the dual citizenship of individuals found guilty of terrorism, as well as Bill C-51, which is before us now."
0000272,0.542061,Harjit Sajjan,LIB,5,5,We have conducted a thorough analysis on our defence policy review and it will do just that.
0000648,0.542388,"Hon. Marc Garneau (Minister of Transport, Lib.)",LIB,5,5," Of course, we encourage the port authority to work with all the local communities, including the City of Richmond."
0000310,0.545207,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,7,3,"Even the most out-of-touch Hollywood celebrity would blush at this type of spending, and 17 hundred bucks to feed a family of five on a three hour flight."
0000026,0.545472,Jean-Yves Duclos,LIB,5,7,"This year is a special year, because we are introducing Canada's volunteer awards for past and present winners who have given and will be giving their valuable time to support our communities."
0000288,0.546401,"Ms. Rachel Blaney (North Island—Powell River, NDP)",NDP,4,5,Will the government leverage our combined buying power so that together we can negotiate lower drug prices?
0000236,0.546553,Chrystia Freeland,LIB,5,8,"I would like to recognize the work of the member for Selkirk—Interlake—Eastman on this bill, as well as my colleague the member for Etobicoke Centre and the great Irwin Cotler."
0000691,0.546570,"Hon. Dominic LeBlanc (Leader of the Government in the House of Commons, Lib.)",LIB,6,7,That is the ethical standard that this government has raised from the previous government that was before us.
0000107,0.549649,Julie Dabrusin,LIB,6,7,They chose our plan that helps people put a roof over their heads and healthy food on their tables.
0000692,0.551519,"Hon. Dominic LeBlanc (Leader of the Government in the House of Commons, Lib.)",LIB,5,5,We have indicated at all times that the Liberal Party raises money in accordance with the provisions of the Canada Elections Act.
0000851,0.553608,"Hon. Bernard Valcourt (Minister of Aboriginal Affairs and Northern Development, CPC)",CPC,5,5,The government will continue to fulfill its obligations as set out in the agreement.
0000409,0.553819,"Hon. Jane Philpott (Minister of Health, Lib.)",LIB,5,6,We will work with all provinces and territories to promote vaccination.
0000188,0.554017,Karine Trudel,NDP,6,4,"Mr. Speaker, despite the government's announcement, a lot of work remains to be done to save all the forestry jobs once and for all. "
0000488,0.555545,"Mr. Jacques Gourde (Lévis—Lotbinière, CPC)",CPC,7,3,How does the government not see that this is another conflict of interest?
0000191,0.557239,Justin Trudeau,LIB,6,3,"However, they put forward proposals that were unfunded and that were not able to be implemented."
0000116,0.557825,Matt DeCourcey,LIB,5,6,    That is why Canada shared a document concerning a chapter on indigenous people with the United States and Mexico. 
0000776,0.558138,"Mr. Bob Saroya (Markham—Unionville, CPC)",CPC,6,3,"Can the minister confirm if in fact in London, Ontario, one of the hotels in which these refugees are being housed is located next door to a gentlemen's club, which features exotic dancers?"
0000721,0.558235,"Hon. Jason Kenney (Calgary Midnapore, CPC)",CPC,6,3,All of that means fewer jobs and lower income.
0000604,0.558806,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,5,7,Our job is to ensure that the voices of the marginalized are included in this conversation.
0000478,0.559579,"Mr. Daniel Blaikie (Elmwood—Transcona, NDP)",NDP,7,3,Are Manitoba's Liberal MPs just going to sit there and watch as a short-sighted government on Broadway passes up funding of up to $100 million for Manitoba?
0000450,0.561798,"Hon. Pierre Poilievre (Carleton, CPC)",CPC,7,3,"The Liberals are forcing the hospital to move to Tunney's Pasture, which the expert panel ranked way down at number six because of hundreds of millions of dollars in demolition costs and longer travel times for ambulances."
0000050,0.561963,Navdeep Bains,LIB,5,7,This is about creating good-quality jobs for students for today and tomorrow.
0000898,0.562206,"Mr. Randall Garrison (Esquimalt—Juan de Fuca, NDP)",NDP,6,3,"Now Stephen Toope, former dean of law at McGill, former UBC president, and currently the director of the Munk School of Global Affairs, has called Bill C-51:...so badly drafted, so expansive in scope, and so open to abuse that one must wonder how a responsible political leadership could bring it forward."
0000228,0.563686,James Bezan,CPC,7,3,Is there at least one Liberal willing to stand up for the interests of Canadians rather than their rich Liberal insiders?
0000949,0.566435,"Ms. Joyce Murray (Vancouver Quadra, Lib.)",LIB,7,3,"In the meantime she has no income, she is about to lose her housing, and she is still not receiving the benefits she is entitled to."
0000945,0.566520,"Hon. Kerry-Lynne D. Findlay (Minister of National Revenue, CPC)",CPC,4,7," The CRA has taken concrete measures to strengthen privacy management, as recommended by the PC, by implementing a CRA directorate responsible for CRA policy and assessment procedures, a proactive training program to ensure CRA employees are fully informed of their duties to protect the privacy of Canadians and by revising security and privacy related processes."
0000150,0.566548,Melanie Joly,LIB,5,7,I work very hard to represent it well.
0000095,0.567012,John Brassard,CPC,6,3,"Well, she would not be investigating the minister if that were the case."
0000936,0.568665,"Ms. Linda Duncan (Edmonton—Strathcona, NDP)",NDP,8,2,"Will the minister, who has made this shameful, groundless insult to Alberta first nations, stand and apologize?"
0000011,0.568732,Pierre Poilievre,CPC,3,6,He then raised it back up to 10.5%
0000251,0.569394,Justin Trudeau,LIB,4,6,"That is why, in addition to our $180-billion infrastructure investment, we are looking at other ways to meet those needs and make things better for Canadians now and in the future."
0000869,0.569876,"Mr. Jeff Watson (Parliamentary Secretary to the Minister of Transport, CPC)",CPC,3,5,"Transport Canada, in the situation of the airbags, has received no complaints related to this issue from Canadians and is not aware of any incidents having taken place in Canada."
0000610,0.570795,"Mr. Dan Albas (Central Okanagan—Similkameen—Nicola, CPC)",CPC,5,6,“We sell beer in all 50 states in the United States with pretty open borders and hopefully we'll get to that point in Canada soon.”
0000543,0.571853,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,7,3," Mr. Speaker, after 10 years under the reign of a government with the worst record in economic growth since R. B. Bennett and the Great Depression, Canadians needed a government that was ready to invest in their communities and ready to put more money in the pockets of the middle class by asking more of the wealthy."
0000157,0.573144,Thomas Mulcair,NDP,7,3,The Canadian Human Rights Tribunal ordered the Prime Minister three times to put an end to the racial discrimination against first nations children.
0000747,0.575948,"Hon. Jane Philpott (Minister of Health, Lib.)",LIB,5,5,We will work together to reach new agreements as to what the health care system needs to meet the needs of Canadians.
0000015,0.577337,Sheri Benson,NDP,5,4,"Mr. Speaker, in Saskatchewan last weekend, the advance polls for the by-election in Battlefords—Lloydminster were taking place, yet there were no advance polls in any indigenous community. "
0000235,0.577695,Peter kent,CPC,4,5,"However, there are 12 other recommendations in the committee report aimed at fixing Canada's dysfunctional sanctions enforcement, to increase capacity, coordination, and commitment between departments and agencies."
0000184,0.578164,Ralph Goodale,LIB,4,6,We have listened carefully to Canadians and we have implemented their advice.
0000517,0.579887,"Mr. Romeo Saganash (Abitibi—Baie-James—Nunavik—Eeyou, NDP)",NDP,6,4,"Mr. Speaker, Inuit and their Innu supporters in Labrador are raising serious concerns about the impacts of flooding at Muskrat Falls. "
0000273,0.581334,Candice Bergen,CPC,7,3,"If our men and women in uniform try to steal valour and try to take credit for something that they did not do in the military, there is a consequence in terms of discipline, in terms of the trust that they will have lost with their colleagues."
0000913,0.582482,"Mr. Francis Scarpaleggia (Lac-Saint-Louis, Lib.)",LIB,7,3,"Why, in budget after budget, has the Conservative government done nothing to ensure food safety for Canadians? Why has it gotten to the point that we have an inspection crisis that will be difficult to resolve?"
0000241,0.583825,Amarjeet Sohi,LIB,4,6,"There will be different layers of accountability, and due diligence will be done every step of the way when we engage with the infrastructure bank or with the private sector."
0000189,0.585290,Pierre Paul-Hus,CPC,6,4,"For the past year, the opposition, experts, and the military have been telling the government to stop misleading Canadians with the unnecessary purchase of 18 Super Hornets. "
0000701,0.585380,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,7,3,"Will the Prime Minister admit that because of his mismanagement, Canadians will be stuck paying for his out-of-control spending?"
0000045,0.586152,Kristy Duncan,LIB,4,7,Mr. Speaker our government is committed to creating open spaces for Canadians to debate and express their views.
0000706,0.587061,"Ms. Marjolaine Boutin-Sweet (Hochelaga, NDP)",NDP,7,3,What measures will the government take to fix these problems once and for all? These problems should not be happening in a country like ours.
0000348,0.587273,"Hon. Judy Foote (Minister of Public Services and Procurement, Lib.)",LIB,6,4,"We are no more in favour of what is happening with the Phoenix payroll system than the employees who are impacted, but we are going to fix the problem."
0000946,0.588028,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,6,7,"We on this side of the House are working to reduce taxes, boost training for in-demand jobs and sign free trade agreements that create demand for our Canadian products."
0000507,0.588056,"Mrs. Sylvie Boucher (Beauport—Côte-de-Beaupré—Île d'Orléans—Charlevoix, CPC)",CPC,7,3,"By way of evidence, we learned that the Minister of Finance made himself available to people who are rich like him for a price. He charged $1,500 for an evening."
0000782,0.588205,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,7,"We were elected on a platform to invest in Canada to ensure a stronger future, create the growth that has been lacking for 10 years now, and create jobs for the middle class and all those who want to join it."
0000694,0.589474,"Mr. Charlie Angus (Timmins—James Bay, NDP)",NDP,7,6,"I want to thank the minister for her positive words on Attawapiskat, but as the community said to me this morning, it should not take a state of emergency to get mental health workers to fly into a region that has had 700-plus suicide attempts."
0000471,0.589518,"Hon. Denis Lebel (Lac-Saint-Jean, CPC)",CPC,6,4,"In October, Canada lost 23,000 full-time jobs because of the government's decisions."
0000787,0.589737,"Hon. Jane Philpott (Minister of Health, Lib.):  ",LIB,4,6,"Mr. Speaker, I have just met with my provincial and territorial colleagues and have reiterated to them that our government fully supports the principles of the Canada Health Act, which are meant to ensure that all Canadians have reasonable access to medically necessary care based upon need and not based upon the ability to pay."
0000230,0.591084,Joel Godin,CPC,5,4,Workers want the government to sign an agreement in order to bring stability and prosperity to their industry.
0000123,0.592795,Lisa Raitt,CPC,7,3,He made the choice to attack hard-working Canadian entrepreneurs while protecting his own personal wealth. 
0000600,0.592897,"L’hon. Mélanie Joly (ministre du Patrimoine canadien, Lib.)",LIB,4,6,"That is why I will work with my colleague, the Minister of Transport, on this issue, to ensure that the recommendations of the Commissioner of Official Languages will be examined."
0000211,0.592964,Andrew Scheer,CPC,5,7,"Mr. Speaker, parents work tirelessly to provide a safe and secure life for their children. "
0000798,0.593636,"Hon. Dominic LeBlanc (Leader of the Government in the House of Commons, Lib.)",LIB,4,9,He is serving Canadians in an exemplary way.
0000432,0.593693,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,6,3,The Cannabis Friendly Business Association paid the entrance fee and got their 10 minutes of face time with the parliamentary secretary to the Minister of Justice.
0000901,0.593735,"Mr. Andrew Saxton (Parliamentary Secretary to the Minister of Finance, CPC)",CPC,6,3,"The Liberals and the NDP want high taxes on middle-class families, high taxes on middle-class seniors, and high taxes on middle-class consumers."
0000850,0.593775,"Ms. Lysane Blanchette-Lamothe (Pierrefonds—Dollard, NDP)",NDP,7,3,"Mr. Speaker, the government suspended visa applications for people from Guinea, Liberia and Sierra Leone, countries affected by the Ebola virus, in a move that was harshly criticized from the outset. "
0000340,0.593966,"Hon. Hunter Tootoo (Nunavut, Ind.)",IND,5,5," Mr. Speaker, my question is for the Prime Minister."
0000969,0.595604,"Mr. François Lapointe (Montmagny—L'Islet—Kamouraska—Rivière-du-Loup, NDP)",NDP,6,4,Will he at least commit to using all the money voted by Parliament for that purpose this year?
0000833,0.595667,"Mr. Paul Calandra (Parliamentary Secretary to the Prime Minister and for Intergovernmental Affairs, CPC)",CPC,6,4,I hope they will reflect on this and pay the money back.
0000941,0.595956,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,6,4,"This group, the so-called Islamic State, represents a direct threat not just to the region."
0000553,0.596134,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",LIB,4,6,Our government is committed to ensuring that all federal services are provided in accordance with the Official Languages Act.
0000897,0.596437,"Mr. Kevin Lamoureux (Winnipeg North, Lib.)",LIB,6,3,"Tragically, about 25 police and firefighters die in the line of duty, on average, every year. "
0000021,0.597712,Tracey Ramsey,NDP,6,3,"Mr. Speaker, once again, zero transparency from the government on whether it has decided to launch formal negotiations with China, just like the Prime Minister's trip to Vietnam where Canadians were left to wonder if the TPP negotiations were on the agenda or not."
0000962,0.599152,"Mr. Marc Garneau (Westmount—Ville-Marie, Lib.)",LIB,7,3, What is the government doing to respond to the deterioration of job quality?
0000967,0.599317,"Hon. Jason Kenney (Minister of National Defence and Minister for Multiculturalism, CPC)",CPC,6,4,These dangerous narcotics would have otherwise landed on our streets and in our communities.
0000796,0.599600,"Hon. Navdeep Bains (Minister of Innovation, Science and Economic Development, Lib.)",LIB,6,7,"However, I would welcome and support a decision by U.S. Steel to disclose the terms of the settlement in the spirit of openness and transparency, like the example set by our Prime Minister."
0000128,0.599889,Diane Lebouthillier,LIB,4,4,The documents in question did not reflect our government's intentions.
0000296,0.601497,"Ms. Kim Rudd (Parliamentary Secretary to the Minister of Natural Resources, Lib.)",LIB,3,6,"Mr. Speaker, Canada's forestry sector is very important to our communities, and a stable and predictable market helps promote economic development and good jobs. "
0000089,0.603193,Bill Morneau,LIB,5,6,We believe that it is important that we have an officer of Parliament who helps all of us here in the House to ensure that we can expose our personal assets and do it in a way that allows us to take recommendations on how we can assure that we do not have conflicts of interest.
0000760,0.603412,"Mr. Luc Thériault (Montcalm, BQ)",BQ,7,3,The question is simple. When will the government stand up for Quebec's economy?
0000381,0.604722,"Hon. Jane Philpott (Minister of Health, Lib.)",LIB,5,8,"Mr. Speaker, the approach of this government to drug policy is evidence-based, compassionate, collaborative, and comprehensive."
0000724,0.605387,"Hon. Ed Fast (Abbotsford, CPC)",CPC,7,3,"Mr. Speaker, we know that Liberal deficits are skyrocketing, balanced budgets are out the window, and the Prime Ministercontinues to spend on foreign climate change projects that are costing Canadians billions of dollars."
0000891,0.606210,"Mr. Paul Calandra (Parliamentary Secretary to the Prime Minister and for Intergovernmental Affairs, CPC)",CPC,7,4, I would encourage him to do the right thing for taxpayers and pay the money back.
0000950,0.608381,"Mr. Scott Andrews (Avalon, Ind.)",IND,6,4,"Mr. Speaker, a woman from Newfoundland and Labrador recently had her sealskin purse confiscated by U.S. Customs and Border Protection because seals are on the endangered species list in the United States."
0000814,0.608606,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,4,7,We have more money that is going into the pockets of our senior citizens and families.
0000283,0.610285,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,5,8,"Mr. Speaker, we are proud to be following through on our commitment to strengthen the independence of the parliamentary budget officer; to make him or her a full officer of Parliament, accountable to the Speakers of the House and the Senate and not to the librarian of Parliament; to give him or her greater tools to access information to answer the questions parliamentarians may ask; and even, at the request of political parties, to evaluate political platforms to make sure Canadians know what they are getting when they vote for someone."
0000303,0.611499,"Hon. Bardish Chagger (Leader of the Government in the House of Commons and Minister of Small Business and Tourism, Lib.)",LIB,4,7,"Mr. Speaker, the discussion paper that I shared with members of Parliament as well as Canadians was to encourage us to have a conversation, a discussion. "
0000632,0.612167,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.):  ",LIB,4,7,"Mr. Speaker, listening to Canadians is at the heart of a healthy democracy."
0000312,0.614131,"Hon. Thomas Mulcair (Outremont, NDP)",NDP,6,4,Their plan also seems to include the privatization of Canadian airports. 
0000609,0.614379,"Mr. Serge Cormier (Parliamentary Secretary to the Minister of Fisheries, Oceans and the Canadian Coast Guard, Lib.)",LIB,5,6,"The commissioner recommended screening measures for the minister's office, and the minister will recuse himself from any discussion or decision involving Mr. Irving and his businesses."
0000668,0.614780,"Hon. Hunter Tootoo (Minister of Fisheries, Oceans and the Canadian Coast Guard, Lib.)",LIB,7,6,"I would like to inform the member and this House that actually yesterday I signed off on a whole bunch of those things, and we are addressing the backlog that is there."
0000918,0.614986,"Mr. Ryan Leef (Yukon, CPC)",CPC,6,5,Could the Minister of the Environment update the House on what our government is doing and how we are investing in the great people of Canada's north?
0000675,0.616910,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,7,3,"Mr. Speaker, the Minister of International Trade's story just does not add up."
0000179,0.618320,Bill Morneau,LIB,6,8,That is a really good situation. 
0000088,0.618350,Shannon Stubbs,CPC,8,3,"Instead of insulting MPs and insinuating that female elected representatives cannot do math, why does the finance minister not just come clean and answer the questions?"
0000140,0.618976,Joel Lightbound,LIB,5,7,We will always stand behind our entrepreneurs and the growth they create in this country.
0000570,0.620030,"Mr. Rhéal Fortin (Rivière-du-Nord, BQ)",BQ,7,3,Is that what Liberal Canada looks like?
0000265,0.620322,"M. Joël Godin (Portneuf—Jacques-Cartier, PCC)",CPC,8,3,How can he continue to oversee the Department of National Defence after losing the respect of every member of the armed forces?
0000511,0.620830,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",CPC,7,4,"Mr. Speaker, since you yourself were a candidate, I am sure you will remember that, about a year ago, the Liberal Party made the following promise on page 80 of its platform: “[we will] reduce the small business tax rate to 9 percent from 11 percent”."
0000141,0.623108,Melanie Joly,LIB,6,6,"That being said, we need to protect and promote our creative industries in this digital age."
0000920,0.623298,"Mrs. Maria Mourani (Ahuntsic, Ind.)",IND,6,4,"Mr. Speaker, in December 2014, the government ended the moratorium on deporting some 3,000 citizens of Haiti and Zimbabwe, requiring them to obtain status by June 1, 2015."
0000355,0.624440,"Mr. T.J. Harvey (Tobique—Mactaquac, Lib.)",LIB,4,6,"Mr. Speaker, as we celebrate Canada's Agriculture Day this week, there is no better time to reflect on the importance of youth in agriculture."
0001006,0.624788,"M. Emmanuel Dubourg (Bourassa, Lib.)",LIB,7,3,"Instead of governing, are the Conservatives already campaigning?"
0000635,0.628779,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,6,6,Allow me to be clear for hon. members: 2015 was the last federal election conducted under the first-past-the-post system.
0000643,0.631171,"Hon. Candice Bergen (Portage—Lisgar, CPC)",CPC,7,4,They also need to know that the Minister of Natural Resourcesunderstands the serious implications of these oil productions being shut down.
0000984,0.631316,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,7,3,"This is a normal practice, and I wish the opposition would stop playing political games with such an important issue."
0000731,0.633254,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,7,3,When is the Prime Minister going to understand that throwing borrowed money around does not create jobs?
0000323,0.634841,"Ms. Marilyn Gladu (Sarnia—Lambton, CPC)",CPC,6,4,His ministers are now taking their cue from him.
0000566,0.635628,"M. Mark Holland (secrétaire parlementaire de la ministre des Institutions démocratiques, Lib.)",LIB,,,"Je veux encourager le Parti conservateur à participer, avec les autres partis et avec le Parti libéral, aux consultations partout au Canada pour améliorer notre système."
0000729,0.637531,"Mr. Mark Holland (Parliamentary Secretary to the Minister of Democratic Institutions, Lib.)",LIB,6,8,"It means that every single Canadian from every corner of this nation is going to be given the opportunity to apply to be part of the Canadian Senate, and finally for that to be a merit-based non-partisan process that ensures that we have the highest calibre of candidates in place."
0000169,0.638947,Sean Casey,LIB,6,7,Those are tangible actions that support our artists without further taxing the middle class.
0000246,0.639199,Jane Phipott,LIB,7,7,We will make sure that we put the resources behind this and that we act with the urgency it deserves.
0000298,0.640516,"Mr. Bernard Généreux (Montmagny—L'Islet—Kamouraska—Rivière-du-Loup, CPC)",CPC,7,3,"Given the already unacceptable delays in the court system, will the Minister of Justice get out of her bubble in Ottawa and Vancouver and quickly review the selection process to fill the empty positions in our regions, or would she rather see dangerous criminals released because of her failure to act, as we saw yesterday in Quebec?"
0000083,0.641284,Nathan Cullen,NDP,8,3," When are they actually going to live up to those words, or are they just meaningless words written on paper?"
0000383,0.641318,"Mr. Alexandre Boulerice (Rosemont—La Petite-Patrie, NDP):",NDP,7,4,Even the people who did the Liberals' survey want political parties to work together.
0000226,0.642290,John Brassard,CPC,7,3,Will the minister do the right thing and finally admit how many times Madame Meilleur met with PMO staff and her staff before they gave their Liberal friend and donor this appointment?
0000541,0.642744,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CON,7,3,"Will he do the right thing, get shovels in the ground, and get these people to work?"
0000485,0.645992,"Mr. Charlie Angus (Timmins—James Bay, NDP)",NDP,7,3,"Mr. Speaker, with all due respect, reconciliation is not a hashtag. We are talking about a court order."
0000353,0.650932,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,8,2,"When will the Prime Minister admit that he broke the law, and finally answer Canadians' questions about his unethical behaviour?"
0000024,0.651555,Seamus O'Regan,LIB,6,6,"Mr. Speaker, as I have said many times in this House, as I did yesterday after the decision was rendered, we will be announcing our pension-for-life option before this House rises."
0000067,0.653374,Carla Qualtrough,LIB,7,3,"While the previous government spent $309 million on the systems, booked savings of $70 million a year, and let go of hundreds of employees in order to falsely balance its budget—"
0001002,0.654138,"Ms. Rosane Doré Lefebvre (Alfred-Pellan, NDP)",NDP,6,3,"Mr. Speaker, on the Conservative's new security bill, Canadians have more questions than answers about whether these new powers are necessary, or even what they do."
0000193,0.655358,Justin Trudeau,LIB,6,7,"Mr. Speaker, the appointments we make are based on merit and reflect the full diversity of this country."
0000325,0.656846,"Ms. Georgina Jolibois (Desnethé—Missinippi—Churchill River, NDP)",NDP,7,3,"Worse, northern families do not have access to proper information due to unreliable Internet and other crucial services."
0000656,0.657194,"Hon. Gerry Ritz (Battlefords—Lloydminster, CPC)",CPC,8,3,"If that is even remotely true, will the trade minister do her job and table those agreements?"
0000586,0.657442,"Mr. Serge Cormier (Parliamentary Secretary to the Minister of Fisheries, Oceans and the Canadian Coast Guard, Lib.)",LIB,3,5,We are waiting for the report in order to make a decision.
0000862,0.657881,"Hon. Thomas Mulcair (Leader of the Opposition, NDP)",NDP,6,4,When will the Prime Minister order the full Duffy audit released?
0000937,0.659340,"Hon. Wayne Easter (Malpeque, Lib.)",LIB,7,2,That is unacceptable and it is doing it in order to give a tax break to the rich.
0000220,0.659666,Chrystia Freeland,LIB,8,2,"We condemn, in absolute terms, the human rights abuses of Canadians and all people anywhere in the world."
